Time,Reading ID#,Humidity%,Temperature,MQ139,TVOC,eCO2,Detector,Status
0:16:14,972,59.8,24.7,248,1464,4567,OFF,1
0:16:15,973,59.8,24.7,249,1466,4540,OFF,1
0:16:16,974,59.8,24.7,248,1443,4516,OFF,1
0:16:17,975,59.8,24.7,248,1482,4558,OFF,1
0:16:18,976,59.7,24.6,249,1476,4548,OFF,1
0:16:19,977,59.7,24.6,249,1446,4550,OFF,1
0:16:20,978,59.7,24.7,249,1469,4550,OFF,1
0:16:21,979,59.7,24.7,249,1480,4516,OFF,1
0:16:22,980,59.7,24.6,249,1494,4572,OFF,1
0:16:23,981,59.7,24.6,249,1499,4521,OFF,1
0:16:24,982,59.7,24.6,249,1480,4509,OFF,1
0:16:25,983,59.7,24.6,250,1462,4523,OFF,1
0:16:26,984,59.7,24.7,249,1469,4501,OFF,1
0:16:27,985,59.7,24.7,250,1434,4491,OFF,1
0:16:28,986,59.7,24.7,250,1469,4511,OFF,1
0:16:29,987,59.7,24.7,250,1492,4504,OFF,1
0:16:30,988,59.7,24.7,251,1469,4506,OFF,1
0:16:31,989,59.7,24.7,250,1496,4496,OFF,1
0:16:32,990,59.7,24.6,251,1499,4516,OFF,1
0:16:33,991,59.7,24.6,251,1480,4494,OFF,1
0:16:34,992,59.7,24.6,251,1492,4555,OFF,1
0:16:35,993,59.7,24.6,251,1494,4491,OFF,1
0:16:36,994,59.7,24.6,251,1466,4469,OFF,1
0:16:37,995,59.7,24.6,251,1480,4432,OFF,1
0:16:38,996,59.7,24.6,251,1492,4474,OFF,1
0:16:39,997,59.7,24.6,251,1478,4455,OFF,1
0:16:40,998,59.7,24.6,251,1494,4511,OFF,1
0:16:41,999,59.7,24.6,250,1489,4504,OFF,1
0:16:42,1000,59.7,24.6,250,1501,4479,OFF,1
0:16:43,1001,59.7,24.6,251,1515,4501,OFF,1
0:16:44,1002,59.7,24.6,251,1510,4526,OFF,1
0:16:45,1003,59.7,24.6,251,1496,4489,OFF,1
0:16:46,1004,59.7,24.6,251,1508,4506,OFF,1
0:16:47,1005,59.7,24.6,251,1524,4533,OFF,1
0:16:48,1006,59.7,24.6,251,1496,4540,OFF,1
0:16:49,1007,59.7,24.6,251,1510,4533,OFF,1
0:16:50,1008,59.7,24.6,251,1547,4518,OFF,1
0:16:51,1009,59.7,24.6,251,1512,4504,OFF,1
0:16:52,1010,59.7,24.6,252,1499,4494,OFF,1
0:16:53,1011,59.8,24.7,252,1496,4496,OFF,1
0:16:54,1012,59.8,24.7,253,1473,4452,OFF,1
0:16:55,1013,59.8,24.7,252,1450,4459,OFF,1
0:16:56,1014,59.8,24.7,253,1471,4452,OFF,1
0:16:57,1015,59.8,24.7,252,1487,4479,OFF,1
0:16:58,1016,59.8,24.7,253,1452,4489,OFF,1
0:16:59,1017,59.8,24.7,252,1459,4479,OFF,1
0:17:00,1018,59.8,24.7,253,1452,4528,OFF,1
0:17:01,1019,59.7,24.6,252,1499,4585,OFF,1
0:17:02,1020,59.7,24.6,253,1485,4612,OFF,1
0:17:03,1021,59.7,24.6,253,1515,4634,OFF,1
0:17:04,1022,59.7,24.6,253,1512,4648,OFF,1
0:17:05,1023,59.8,24.7,253,1517,4629,OFF,1
0:17:06,1024,59.8,24.7,253,1542,4641,OFF,1
0:17:07,1025,59.7,24.6,254,1501,4612,OFF,1
0:17:08,1026,59.7,24.6,254,1506,4621,OFF,1
0:17:09,1027,59.8,24.7,254,1489,4607,OFF,1
0:17:11,1028,59.8,24.7,254,1517,4616,OFF,1
0:17:12,1029,59.8,24.7,254,1473,4621,OFF,1
0:17:13,1030,59.8,24.7,254,1508,4661,OFF,1
0:17:14,1031,59.8,24.7,254,1492,4651,OFF,1
0:17:15,1032,59.8,24.7,254,1517,4663,OFF,1
0:17:16,1033,59.8,24.7,251,1494,4621,OFF,1
0:17:17,1034,59.8,24.7,251,1482,4558,OFF,1
0:17:18,1035,59.8,24.7,250,1459,4317,OFF,1
0:17:19,1036,59.8,24.7,250,1450,4263,OFF,1
0:17:20,1037,59.8,24.7,251,1457,4177,OFF,1
0:17:21,1038,59.8,24.7,251,1422,4199,OFF,1
0:17:22,1039,59.7,24.7,250,1432,4263,OFF,1
0:17:23,1040,59.7,24.7,250,1383,4293,OFF,1
0:17:24,1041,59.7,24.7,250,1397,4261,OFF,1
0:17:25,1042,59.7,24.7,250,1416,4263,OFF,1
0:17:26,1043,59.7,24.7,250,1425,4285,OFF,1
0:17:27,1044,59.7,24.7,249,1404,4293,OFF,1
0:17:28,1045,59.6,24.7,248,1436,4256,OFF,1
0:17:29,1046,59.6,24.7,248,1420,4197,OFF,1
0:17:30,1047,59.6,24.7,247,1406,4170,OFF,1
0:17:31,1048,59.6,24.7,246,1379,4148,OFF,1
0:17:32,1049,59.6,24.7,246,1365,4104,OFF,1
0:17:33,1050,59.6,24.7,246,1351,4123,OFF,1
0:17:34,1051,59.6,24.7,245,1356,4136,OFF,1
0:17:35,1052,59.6,24.7,245,1374,4094,OFF,1
0:17:36,1053,59.6,24.7,244,1372,4077,OFF,1
0:17:37,1054,59.5,24.7,244,1342,4067,OFF,1
0:17:38,1055,59.5,24.7,244,1360,3996,OFF,1
0:17:39,1056,59.5,24.7,244,1327,3956,OFF,1
0:17:40,1057,59.5,24.7,243,1327,3986,OFF,1
0:17:41,1058,59.5,24.7,243,1326,3949,OFF,1
0:17:42,1059,59.5,24.7,243,1329,3991,OFF,1
0:17:43,1060,59.5,24.7,243,1319,3971,OFF,1
0:17:44,1061,59.5,24.7,242,1323,3993,OFF,1
0:17:45,1062,59.5,24.7,243,1319,3981,OFF,1
0:17:46,1063,59.5,24.7,243,1320,4010,OFF,1
0:17:47,1064,59.6,24.7,244,1315,4037,OFF,1
0:17:48,1065,59.6,24.7,244,1331,4030,OFF,1
0:17:49,1066,59.6,24.7,244,1318,4067,OFF,1
0:17:50,1067,59.6,24.7,244,1319,4091,OFF,1
0:17:51,1068,59.7,24.7,245,1336,4089,OFF,1
0:17:52,1069,59.7,24.7,245,1329,4091,OFF,1
0:17:53,1070,59.7,24.7,245,1337,4123,OFF,1
0:17:54,1071,59.7,24.7,245,1356,4123,OFF,1
0:17:55,1072,59.7,24.7,246,1327,4101,OFF,1
0:17:56,1073,59.7,24.7,246,1331,4140,OFF,1
0:17:57,1074,59.7,24.7,246,1337,4104,OFF,1
0:17:58,1075,59.7,24.7,246,1328,4131,OFF,1
0:17:59,1076,59.7,24.7,246,1346,4091,OFF,1
0:18:00,1077,59.7,24.7,246,1351,4109,OFF,1
0:18:01,1078,59.7,24.7,246,1315,4131,OFF,1
0:18:02,1079,59.7,24.7,246,1329,4133,OFF,1
0:18:03,1080,59.7,24.7,246,1334,4140,OFF,1
0:18:04,1081,59.7,24.7,245,1332,4101,OFF,1
0:18:05,1082,59.8,24.7,246,1321,4111,OFF,1
0:18:06,1083,59.8,24.7,247,1335,4138,OFF,1
0:18:07,1084,59.8,24.7,246,1334,4150,OFF,1
0:18:08,1085,59.8,24.7,247,1342,4136,OFF,1
0:18:09,1086,59.8,24.7,248,1334,4214,OFF,1
0:18:10,1087,59.8,24.7,248,1374,4239,OFF,1
0:18:11,1088,59.8,24.7,249,1335,4273,OFF,1
0:18:12,1089,59.8,24.7,250,1349,4342,OFF,1
0:18:13,1090,59.8,24.7,250,1402,4418,OFF,1
0:18:14,1091,59.7,24.7,251,1409,4430,OFF,1
0:18:15,1092,59.7,24.7,251,1471,4469,OFF,1
0:18:16,1093,59.7,24.7,252,1441,4491,OFF,1
0:18:17,1094,59.7,24.7,252,1487,4563,OFF,1
0:18:18,1095,59.7,24.7,253,1480,4621,OFF,1
0:18:19,1096,59.7,24.7,253,1480,4653,OFF,1
0:18:20,1097,59.7,24.7,254,1506,4673,OFF,1
0:18:21,1098,59.7,24.7,254,1554,4722,OFF,1
0:18:22,1099,59.7,24.7,254,1570,4798,OFF,1
0:18:23,1100,59.7,24.7,254,1584,4769,OFF,1
0:18:24,1101,59.7,24.7,254,1616,4808,OFF,1
0:18:25,1102,59.7,24.7,254,1649,4783,OFF,1
0:18:26,1103,59.7,24.7,254,1658,4798,OFF,1
0:18:27,1104,59.7,24.7,254,1609,4803,OFF,1
0:18:28,1105,59.7,24.7,255,1672,4783,OFF,1
0:18:29,1106,59.7,24.7,255,1635,4751,OFF,1
0:18:30,1107,59.7,24.7,255,1681,4754,OFF,1
0:18:31,1108,59.7,24.7,256,1619,4720,OFF,1
0:18:32,1109,59.7,24.7,257,1660,4717,OFF,1
0:18:33,1110,59.7,24.7,257,1637,4700,OFF,1
0:18:34,1111,59.6,24.7,257,1637,4737,OFF,1
0:18:35,1112,59.6,24.7,258,1635,4737,OFF,1
0:18:36,1113,59.6,24.7,259,1653,4859,OFF,1
0:18:37,1114,59.6,24.7,259,1683,4859,OFF,1
0:18:38,1115,59.6,24.7,260,1720,4901,OFF,1
0:18:39,1116,59.6,24.7,260,1739,4940,OFF,1
0:18:40,1117,59.6,24.7,261,1734,5076,OFF,1
0:18:41,1118,59.6,24.7,261,1769,5157,OFF,1
0:18:42,1119,59.6,24.7,262,1787,5232,OFF,1
0:18:43,1120,59.6,24.7,262,1801,5371,OFF,1
0:18:44,1121,59.6,24.7,262,1810,5371,OFF,1
0:18:45,1122,59.6,24.7,263,1845,5435,OFF,1
0:18:46,1123,59.6,24.7,263,1838,5470,OFF,1
0:18:47,1124,59.6,24.7,263,1891,5516,OFF,1
0:18:48,1125,59.5,24.7,263,1893,5493,OFF,1
0:18:49,1126,59.5,24.7,264,1861,5412,OFF,1
0:18:50,1127,59.5,24.7,264,1889,5447,OFF,1
0:18:51,1128,59.5,24.7,264,1893,5481,OFF,1
0:18:52,1129,59.5,24.7,264,1928,5551,OFF,1
0:18:53,1130,59.5,24.7,264,1896,5545,OFF,1
0:18:54,1131,59.5,24.7,264,1926,5574,OFF,1
0:18:55,1132,59.6,24.7,264,1916,5533,OFF,1
0:18:56,1133,59.6,24.7,264,1903,5458,OFF,1
0:18:57,1134,59.6,24.7,265,1921,5539,OFF,1
0:18:58,1135,59.6,24.7,264,1937,5487,OFF,1
0:18:59,1136,59.6,24.7,265,1923,5394,OFF,1
0:19:00,1137,59.6,24.7,265,1907,5371,OFF,1
0:19:01,1138,59.6,24.7,265,1898,5313,OFF,1
0:19:02,1139,59.6,24.7,265,1900,5192,OFF,1
0:19:03,1140,59.6,24.7,266,1870,5058,OFF,1
0:19:04,1141,59.6,24.7,265,1836,4940,OFF,1
0:19:05,1142,59.6,24.7,266,1824,5018,OFF,1
0:19:06,1143,59.6,24.7,266,1822,4943,OFF,1
0:19:07,1144,59.6,24.7,266,1801,4983,OFF,1
0:19:08,1145,59.6,24.7,266,1803,5058,OFF,1
0:19:09,1146,59.6,24.7,266,1813,5087,OFF,1
0:19:10,1147,59.6,24.7,266,1831,5197,OFF,1
0:19:11,1148,59.6,24.7,266,1833,5157,OFF,1
0:19:12,1149,59.6,24.7,266,1815,5302,OFF,1
0:19:13,1150,59.6,24.7,267,1863,5354,OFF,1
0:19:14,1151,59.6,24.7,267,1856,5325,OFF,1
0:19:15,1152,59.6,24.7,267,1898,5394,OFF,1
0:19:16,1153,59.6,24.7,267,1873,5533,OFF,1
0:19:17,1154,59.6,24.7,267,1903,5504,OFF,1
0:19:18,1155,59.6,24.7,267,1914,5557,OFF,1
0:19:19,1156,59.6,24.7,268,1926,5504,OFF,1
0:19:20,1157,59.6,24.7,268,1942,5528,OFF,1
0:19:21,1158,59.6,24.7,268,1928,5655,OFF,1
0:19:22,1159,59.6,24.7,268,1983,5620,OFF,1
0:19:23,1160,59.6,24.7,269,1976,5696,OFF,1
0:19:24,1161,59.6,24.7,269,1953,5643,OFF,1
0:19:25,1162,59.6,24.8,270,1923,5684,OFF,1
0:19:26,1163,59.6,24.8,269,1976,5719,OFF,1
0:19:27,1164,59.6,24.7,270,1970,5707,OFF,1
0:19:28,1165,59.6,24.7,270,1990,5696,OFF,1
0:19:29,1166,59.6,24.7,271,1983,5690,OFF,1
0:19:30,1167,59.6,24.7,271,1997,5782,OFF,1
0:19:31,1168,59.5,24.7,271,1965,5753,OFF,1
0:19:32,1169,59.5,24.7,272,1970,5742,OFF,1
0:19:33,1170,59.5,24.7,272,1965,5939,OFF,1
0:19:34,1171,59.5,24.7,272,1997,5904,OFF,1
0:19:35,1172,59.5,24.7,272,2016,5869,OFF,1
0:19:36,1173,59.5,24.7,272,2025,5945,OFF,1
0:19:37,1174,59.5,24.7,273,2050,5950,OFF,1
0:19:38,1175,59.5,24.7,273,2034,5898,OFF,1
0:19:39,1176,59.5,24.7,274,2032,5898,OFF,1
0:19:40,1177,59.5,24.7,274,2046,5892,OFF,1
0:19:41,1178,59.5,24.7,275,2039,5858,OFF,1
0:19:42,1179,59.5,24.7,275,2032,5921,OFF,1
0:19:43,1180,59.5,24.7,275,2034,5956,OFF,1
0:19:44,1181,59.5,24.7,274,2009,5979,OFF,1
0:19:45,1182,59.6,24.8,274,2030,5956,OFF,1
0:19:46,1183,59.6,24.8,275,2046,6066,OFF,2
0:19:47,1184,59.6,24.8,274,2078,6101,OFF,2
0:19:48,1185,59.6,24.8,274,2080,6159,OFF,2
0:19:49,1186,59.6,24.8,274,2080,6286,OFF,2
0:19:50,1187,59.6,24.8,274,2071,6298,OFF,2
0:19:51,1188,59.6,24.8,274,2140,6373,OFF,2
0:19:52,1189,59.6,24.7,274,2173,6408,OFF,2
0:19:53,1190,59.6,24.7,274,2154,6460,OFF,2
0:19:54,1191,59.6,24.7,274,2180,6530,OFF,2
0:19:55,1192,59.6,24.7,274,2175,6535,OFF,2
0:19:56,1193,59.6,24.7,274,2177,6472,OFF,2
0:19:57,1194,59.6,24.7,274,2203,6443,OFF,2
0:19:58,1195,59.6,24.7,273,2228,6431,OFF,2
0:19:59,1196,59.6,24.7,273,2198,6414,OFF,2
0:20:00,1197,59.5,24.7,274,2189,6298,OFF,2
0:20:01,1198,59.5,24.7,274,2182,6269,OFF,2
0:20:02,1199,59.6,24.7,274,2173,6373,OFF,2
0:20:03,1200,59.6,24.7,274,2163,6321,OFF,2
0:20:04,1201,59.6,24.7,274,2191,6448,OFF,2
0:20:05,1202,59.6,24.7,274,2198,6402,OFF,2
0:20:06,1203,59.6,24.8,274,2191,6321,OFF,2
0:20:07,1204,59.6,24.8,274,2157,6362,OFF,2
0:20:08,1205,59.6,24.7,275,2203,6338,OFF,2
0:20:09,1206,59.6,24.7,275,2154,6292,OFF,2
0:20:10,1207,59.6,24.7,275,2224,6431,OFF,2
0:20:11,1208,59.6,24.7,275,2182,6362,OFF,2
0:20:12,1209,59.6,24.7,275,2189,6292,OFF,2
0:20:13,1210,59.6,24.7,275,2163,6356,OFF,2
0:20:14,1211,59.6,24.7,275,2161,6315,OFF,2
0:20:15,1212,59.6,24.7,274,2198,6257,OFF,2
0:20:16,1213,59.6,24.7,275,2193,6263,OFF,2
0:20:17,1214,59.6,24.7,275,2157,6304,OFF,2
0:20:18,1215,59.6,24.7,274,2145,6350,OFF,2
0:20:19,1216,59.6,24.7,274,2150,6263,OFF,2
0:20:20,1217,59.6,24.7,274,2157,6280,OFF,2
0:20:21,1218,59.6,24.7,274,2163,6240,OFF,2
0:20:22,1219,59.6,24.7,274,2168,6356,ON,2
0:20:23,1220,59.6,24.7,274,2189,6414,ON,2
0:20:24,1221,59.6,24.7,274,2203,6379,ON,2
0:20:25,1222,59.6,24.7,274,2187,6547,ON,2
0:20:26,1223,59.6,24.7,274,2180,6396,ON,2
0:20:27,1224,59.6,24.7,273,2198,6391,ON,2
0:20:28,1225,59.6,24.7,274,2184,6425,ON,2
0:20:29,1226,59.6,24.7,273,2228,6373,ON,2
0:20:30,1227,59.6,24.7,273,2203,6431,ON,2
0:20:31,1228,59.6,24.7,273,2226,6385,ON,2
0:20:32,1229,59.6,24.7,273,2193,6454,ON,2
0:20:33,1230,59.6,24.7,273,2226,6518,ON,2
0:20:34,1231,59.6,24.7,274,2226,6431,ON,2
0:20:35,1232,59.6,24.7,273,2224,6408,ON,2
0:20:36,1233,59.6,24.7,274,2240,6408,ON,2
0:20:37,1234,59.6,24.7,274,2249,6437,ON,2
0:20:38,1235,59.6,24.7,274,2263,6431,ON,2
0:20:39,1236,59.6,24.7,274,2251,6437,ON,2
0:20:40,1237,59.6,24.7,273,2242,6431,ON,2
0:20:41,1238,59.6,24.7,274,2258,6391,ON,2
0:20:42,1239,59.6,24.7,274,2254,6402,ON,2
0:20:43,1240,59.6,24.7,273,2226,6321,ON,2
0:20:44,1241,59.6,24.7,273,2272,6298,ON,2
0:20:45,1242,59.6,24.7,273,2265,6263,ON,2
0:20:46,1243,59.6,24.7,274,2251,6217,ON,2
0:20:47,1244,59.6,24.7,274,2256,6240,ON,2
0:20:48,1245,59.6,24.7,274,2251,6263,ON,2
0:20:49,1246,59.6,24.7,274,2228,6286,ON,2
0:20:50,1247,59.6,24.7,274,2256,6286,ON,2
0:20:51,1248,59.6,24.7,274,2251,6333,ON,2
0:20:52,1249,59.6,24.7,274,2244,6333,ON,2
0:20:53,1250,59.6,24.7,274,2258,6327,ON,2
0:20:54,1251,59.6,24.7,275,2240,6280,ON,2
0:20:55,1252,59.6,24.8,275,2297,6379,ON,2
0:20:56,1253,59.6,24.8,275,2233,6443,ON,2
0:20:57,1254,59.5,24.7,276,2267,6431,ON,2
0:20:58,1255,59.5,24.7,276,2300,6483,ON,2
0:20:59,1256,59.6,24.8,275,2272,6477,ON,2
0:21:00,1257,59.6,24.8,276,2251,6558,ON,2
0:21:01,1258,59.5,24.7,275,2286,6501,ON,2
0:21:02,1259,59.5,24.7,276,2311,6570,ON,2
0:21:03,1260,59.5,24.7,276,2293,6593,ON,2
0:21:04,1261,59.5,24.7,276,2323,6697,ON,2
0:21:05,1262,59.5,24.7,276,2281,6703,ON,2
0:21:06,1263,59.5,24.7,277,2300,6726,ON,2
0:21:07,1264,59.5,24.7,276,2339,6750,ON,2
0:21:08,1265,59.5,24.7,277,2357,6802,ON,2
0:21:09,1266,59.5,24.7,277,2344,6848,ON,2
0:21:10,1267,59.5,24.7,277,2376,6802,ON,2
0:21:11,1268,59.6,24.8,277,2350,6773,ON,2
0:21:12,1269,59.6,24.8,277,2383,6848,ON,2
0:21:13,1270,59.6,24.8,277,2334,6831,ON,2
0:21:14,1271,59.6,24.8,277,2355,6865,ON,2
0:21:15,1272,59.5,24.7,276,2339,6790,ON,2
0:21:16,1273,59.5,24.7,277,2369,6802,ON,2
0:21:17,1274,59.6,24.8,277,2364,6738,ON,2
0:21:18,1275,59.6,24.8,277,2374,6697,ON,2
0:21:19,1276,59.5,24.7,277,2360,6570,ON,2
0:21:20,1277,59.5,24.7,277,2339,6616,ON,2
0:21:21,1278,59.5,24.7,277,2350,6593,ON,2
0:21:22,1279,59.5,24.7,277,2339,6495,ON,2
0:21:23,1280,59.6,24.8,277,2364,6472,ON,2
0:21:24,1281,59.6,24.8,277,2314,6460,ON,2
0:21:25,1282,59.5,24.7,277,2323,6547,ON,2
0:21:26,1283,59.5,24.7,277,2364,6472,ON,2
0:21:27,1284,59.5,24.8,277,2330,6611,ON,2
0:21:28,1285,59.5,24.8,276,2314,6530,ON,2
0:21:29,1286,59.5,24.8,277,2318,6553,ON,2
0:21:30,1287,59.5,24.8,277,2346,6599,ON,2
0:21:31,1288,59.5,24.8,277,2323,6634,ON,2
0:21:32,1289,59.5,24.8,277,2357,6651,ON,2
0:21:33,1290,59.5,24.8,278,2357,6657,ON,2
0:21:34,1291,59.5,24.8,278,2362,6640,ON,2
0:21:35,1292,59.5,24.8,278,2367,6669,ON,2
0:21:36,1293,59.5,24.8,277,2346,6605,ON,2
0:21:37,1294,59.5,24.8,278,2378,6524,ON,2
0:21:38,1295,59.5,24.8,277,2357,6477,ON,2
0:21:39,1296,59.5,24.8,278,2323,6373,ON,2
0:21:40,1297,59.5,24.8,278,2350,6391,ON,2
0:21:41,1298,59.5,24.8,278,2284,6304,ON,2
0:21:42,1299,59.5,24.8,278,2302,6280,ON,2
0:21:43,1300,59.5,24.8,277,2270,6263,ON,2
0:21:44,1301,59.5,24.8,278,2270,6304,ON,2
0:21:45,1302,59.5,24.8,278,2277,6344,ON,2
0:21:46,1303,59.5,24.8,278,2309,6367,ON,2
0:21:47,1304,59.5,24.8,278,2307,6309,ON,2
0:21:48,1305,59.5,24.8,278,2290,6315,ON,2
0:21:49,1306,59.5,24.8,278,2270,6315,ON,2
0:21:50,1307,59.5,24.8,278,2281,6309,ON,2
0:21:51,1308,59.5,24.8,277,2311,6419,ON,2
0:21:52,1309,59.5,24.8,277,2302,6448,ON,2
0:21:53,1310,59.5,24.8,277,2348,6414,ON,2
0:21:54,1311,59.5,24.8,277,2304,6309,ON,2
0:21:55,1312,59.5,24.8,278,2323,6379,ON,2
0:21:56,1313,59.5,24.8,277,2353,6454,ON,2
0:21:57,1314,59.5,24.8,277,2341,6489,ON,2
0:21:58,1315,59.5,24.8,277,2376,6547,ON,2
0:21:59,1316,59.5,24.8,277,2394,6489,ON,2
0:22:00,1317,59.5,24.8,278,2390,6506,ON,2
0:22:01,1318,59.5,24.8,277,2404,6524,ON,2
0:22:02,1319,59.5,24.8,278,2401,6483,ON,2
0:22:03,1320,59.5,24.8,277,2390,6530,ON,2
0:22:04,1321,59.5,24.8,278,2410,6599,ON,2
0:22:05,1322,59.5,24.8,277,2404,6553,ON,2
0:22:06,1323,59.5,24.8,277,2417,6605,ON,2
0:22:07,1324,59.5,24.8,277,2424,6605,ON,2
0:22:08,1325,59.5,24.8,277,2417,6587,ON,2
0:22:09,1326,59.5,24.8,277,2420,6582,ON,2
0:22:10,1327,59.4,24.8,277,2413,6640,ON,2
0:22:11,1328,59.4,24.8,277,2385,6564,ON,2
0:22:12,1329,59.4,24.8,277,2413,6570,ON,2
0:22:13,1330,59.4,24.8,277,2415,6535,ON,2
0:22:14,1331,59.4,24.7,277,2422,6547,ON,2
0:22:15,1332,59.4,24.7,277,2415,6530,ON,2
0:22:16,1333,59.5,24.8,277,2429,6547,ON,2
0:22:17,1334,59.5,24.8,277,2385,6495,ON,2
0:22:18,1335,59.5,24.8,278,2374,6553,ON,2
0:22:19,1336,59.5,24.8,278,2387,6483,ON,2
0:22:20,1337,59.5,24.8,278,2394,6587,ON,2
0:22:21,1338,59.4,24.8,278,2385,6512,ON,2
0:22:22,1339,59.4,24.8,278,2417,6582,ON,2
0:22:23,1340,59.4,24.8,278,2387,6587,ON,2
0:22:24,1341,59.4,24.8,279,2383,6518,ON,2
0:22:25,1342,59.4,24.8,279,2401,6547,ON,2
0:22:26,1343,59.4,24.8,279,2399,6535,ON,2
0:22:27,1344,59.4,24.8,279,2378,6425,ON,2
0:22:28,1345,59.4,24.8,280,2374,6489,ON,2
0:22:29,1346,59.4,24.8,280,2397,6547,ON,2
0:22:30,1347,59.4,24.8,280,2392,6593,ON,2
0:22:31,1348,59.4,24.8,280,2394,6645,ON,2
0:22:32,1349,59.4,24.8,281,2445,6697,ON,2
0:22:33,1350,59.4,24.8,281,2482,6796,ON,2
0:22:34,1351,59.4,24.8,282,2482,6860,ON,2
0:22:35,1352,59.4,24.8,282,2464,6860,ON,2
0:22:36,1353,59.4,24.8,283,2468,6952,ON,2
0:22:37,1354,59.4,24.8,285,2473,7033,ON,2
0:22:38,1355,59.4,24.8,287,2526,7248,ON,2
0:22:40,1356,59.4,24.8,288,2572,7468,ON,2
0:22:41,1357,59.4,24.8,289,2609,7914,ON,2
0:22:42,1358,59.4,24.8,289,2694,8111,ON,2
0:22:43,1359,59.4,24.8,289,2759,8348,ON,2
0:22:44,1360,59.4,24.8,289,2787,8406,ON,2
0:22:45,1361,59.4,24.8,288,2851,8528,ON,2
0:22:46,1362,59.4,24.8,288,2877,8493,ON,2
0:22:47,1363,59.4,24.8,288,2900,8551,ON,2
0:22:48,1364,59.4,24.8,287,2888,8499,ON,2
0:22:49,1365,59.4,24.8,288,2893,8348,ON,2
0:22:50,1366,59.4,24.8,287,2895,8244,ON,2
0:22:51,1367,59.4,24.8,286,2886,8354,ON,2
0:22:52,1368,59.4,24.8,287,2884,8209,ON,2
0:22:53,1369,59.4,24.8,286,2918,8099,ON,2
0:22:54,1370,59.4,24.8,286,2856,8001,ON,2
0:22:55,1371,59.4,24.8,286,2914,7966,ON,2
0:22:56,1372,59.4,24.8,285,2870,7983,ON,2
0:22:57,1373,59.4,24.8,285,2870,7919,ON,2
0:22:58,1374,59.4,24.8,284,2898,7838,ON,2
0:22:59,1375,59.4,24.8,284,2902,7786,ON,2
0:23:00,1376,59.4,24.8,284,2854,7931,ON,2
0:23:01,1377,59.4,24.8,283,2875,7838,ON,2
0:23:02,1378,59.4,24.8,284,2868,7833,ON,2
0:23:03,1379,59.4,24.8,284,2861,7688,ON,2
0:23:04,1380,59.4,24.8,284,2851,7537,ON,2
0:23:05,1381,59.4,24.8,283,2787,7445,ON,2
0:23:06,1382,59.4,24.8,283,2789,7329,ON,2
0:23:07,1383,59.4,24.8,283,2782,7439,ON,2
0:23:08,1384,59.4,24.8,283,2787,7439,ON,2
0:23:09,1385,59.4,24.8,283,2775,7479,ON,2
0:23:10,1386,59.3,24.8,284,2831,7578,ON,2
0:23:11,1387,59.3,24.8,285,2824,7688,ON,2
0:23:12,1388,59.4,24.8,285,2831,7717,ON,2
0:23:13,1389,59.4,24.8,285,2854,7699,ON,2
0:23:14,1390,59.4,24.8,286,2808,7618,ON,2
0:23:15,1391,59.4,24.8,286,2803,7694,ON,2
0:23:16,1392,59.4,24.8,287,2849,7775,ON,2
0:23:17,1393,59.4,24.8,287,2817,7711,ON,2
0:23:18,1394,59.4,24.8,288,2833,7769,ON,2
0:23:19,1395,59.3,24.8,288,2824,7821,ON,2
0:23:20,1396,59.3,24.8,289,2856,7902,ON,2
0:23:21,1397,59.3,24.8,289,2856,7954,ON,2
0:23:22,1398,59.3,24.8,290,2900,8012,ON,2
0:23:23,1399,59.3,24.8,290,2849,7943,ON,2
0:23:24,1400,59.3,24.8,290,2840,7867,ON,2
0:23:25,1401,59.3,24.8,289,2854,7757,ON,2
0:23:26,1402,59.3,24.8,289,2787,7560,ON,2
0:23:27,1403,59.3,24.8,289,2778,7537,ON,2
0:23:28,1404,59.3,24.8,289,2764,7555,ON,2
0:23:29,1405,59.4,24.8,290,2784,7665,ON,2
0:23:30,1406,59.4,24.8,291,2787,7613,ON,2
0:23:31,1407,59.4,24.8,294,2757,7734,ON,2
0:23:32,1408,59.4,24.8,297,2784,7827,ON,2
0:23:33,1409,59.5,24.8,300,2875,8221,ON,2
0:23:34,1410,59.5,24.8,301,2881,8406,ON,2
0:23:35,1411,59.5,24.8,301,2932,8863,ON,2
0:23:36,1412,59.5,24.8,301,3031,9170,ON,2
0:23:37,1413,59.5,24.8,300,3108,9472,ON,2
0:23:38,1414,59.5,24.8,299,3173,9472,ON,2
0:23:39,1415,59.5,24.8,297,3334,9512,ON,2
0:23:40,1416,59.5,24.8,296,3354,9547,ON,2
0:23:41,1417,59.5,24.8,295,3404,9501,ON,2
0:23:42,1418,59.5,24.8,294,3394,9483,ON,2
0:23:43,1419,59.5,24.8,293,3419,9576,ON,2
0:23:44,1420,59.5,24.8,293,3459,9512,ON,2
0:23:45,1421,59.5,24.8,293,3449,9466,ON,2
0:23:46,1422,59.5,24.8,293,3469,9477,ON,2
0:23:47,1423,59.5,24.8,293,3494,9321,ON,2
0:23:48,1424,59.5,24.8,295,3459,9269,ON,2
0:23:49,1425,59.5,24.8,296,3379,9194,ON,2
0:23:50,1426,59.5,24.8,297,3389,9286,ON,2
0:23:51,1427,59.5,24.8,298,3444,9443,ON,2
0:23:52,1428,59.5,24.8,299,3459,9541,ON,2
