Time,Reading ID,Humidity ,Temperature  , MQ139,  TVOC, eCO2 , Detector,Status
15:11:56,329,61.3,23.6,109,136,529,OFF,1
15:11:57,330,61.4,23.6,109,138,530,OFF,1
15:11:58,331,61.5,23.6,109,136,540,OFF,1
15:11:59,332,61.6,23.6,109,141,538,OFF,1
15:12:00,333,61.7,23.6,109,143,535,OFF,1
15:12:01,334,61.8,23.6,109,143,543,OFF,1
15:12:02,335,61.8,23.6,110,139,537,OFF,1
15:12:03,336,61.8,23.6,110,146,548,OFF,1
15:12:04,337,61.9,23.6,110,147,547,OFF,1
15:12:05,338,61.9,23.6,110,145,544,OFF,1
15:12:06,339,61.9,23.6,110,148,556,OFF,1
15:12:07,340,61.9,23.6,110,146,555,OFF,1
15:12:08,341,61.9,23.6,110,150,553,OFF,1
15:12:09,342,61.9,23.6,110,159,563,OFF,1
15:12:10,343,62,23.6,111,159,559,OFF,1
15:12:11,344,62,23.6,111,159,568,OFF,1
15:12:12,345,62.1,23.6,111,162,572,OFF,1
15:12:13,346,62.1,23.6,110,161,561,OFF,1
15:12:14,347,62.2,23.6,111,164,565,OFF,1
15:12:15,348,62.2,23.6,111,162,562,OFF,1
15:12:16,349,62.2,23.6,111,170,558,OFF,1
15:12:17,350,62.2,23.6,111,169,570,OFF,1
15:12:18,351,62.2,23.6,111,174,573,OFF,1
15:12:19,352,62.2,23.6,111,168,561,OFF,1
15:12:20,353,62.2,23.6,112,173,568,OFF,1
15:12:21,354,62.2,23.6,112,168,564,OFF,1
15:12:22,355,62.2,23.6,111,169,560,OFF,1
15:12:23,356,62.2,23.6,112,169,563,OFF,1
15:12:24,357,62.2,23.6,112,172,556,OFF,1
15:12:25,358,62.2,23.6,112,173,561,OFF,1
15:12:26,359,62.2,23.6,111,168,562,OFF,1
15:12:27,360,62.2,23.6,111,170,562,OFF,1
15:12:28,361,62.2,23.6,111,167,563,OFF,1
15:12:29,362,62.2,23.6,112,170,562,OFF,1
15:12:30,363,62.1,23.6,111,174,557,OFF,1
15:12:31,364,62.1,23.6,112,173,557,OFF,1
15:12:32,365,62.1,23.6,112,169,549,OFF,1
15:12:33,366,62.1,23.6,112,175,555,OFF,1
15:12:34,367,62.1,23.7,112,172,560,OFF,1
15:12:35,368,62.1,23.7,112,176,553,OFF,1
15:12:36,369,62.1,23.7,111,172,548,OFF,1
15:12:37,370,62.1,23.7,112,176,548,OFF,1
15:12:38,371,62.1,23.6,111,175,550,OFF,1
15:12:39,372,62.1,23.6,111,177,549,OFF,1
15:12:40,373,62.1,23.7,111,173,550,OFF,1
15:12:41,374,62.1,23.7,112,172,546,OFF,1
15:12:42,375,62,23.6,112,177,550,OFF,1
15:12:43,376,62,23.6,111,176,551,OFF,1
15:12:44,377,62,23.6,111,177,547,OFF,1
15:12:45,378,62,23.6,111,173,548,OFF,1
15:12:46,379,62,23.6,111,180,559,OFF,1
15:12:47,380,62,23.6,111,176,561,OFF,1
15:12:48,381,62,23.6,111,173,554,OFF,1
15:12:49,382,62.1,23.7,111,179,551,OFF,1
15:12:50,383,62.1,23.7,112,175,550,OFF,1
15:12:51,384,62.1,23.7,111,171,550,OFF,1
15:12:52,385,62.1,23.7,111,172,543,OFF,1
15:12:53,386,62.1,23.7,111,177,547,OFF,1
15:12:54,387,62.1,23.7,111,178,552,OFF,1
15:12:55,388,62.1,23.7,111,175,542,OFF,1
15:12:56,389,62.1,23.7,111,175,544,OFF,1
15:12:57,390,62.1,23.7,111,180,541,OFF,1
15:12:58,391,62.1,23.7,111,173,544,OFF,1
15:12:59,392,62.1,23.7,111,172,542,OFF,1
15:13:00,393,62.1,23.7,111,173,538,OFF,1
15:13:01,394,62.1,23.7,111,173,537,OFF,1
15:13:02,395,62.1,23.7,110,175,532,OFF,1
15:13:03,396,62,23.7,111,173,521,OFF,1
15:13:04,397,62,23.7,111,166,509,OFF,1
15:13:05,398,61.9,23.7,110,169,507,OFF,1
15:13:06,399,61.9,23.7,110,171,506,OFF,1
15:13:07,400,61.9,23.7,110,159,500,OFF,1
15:13:08,401,61.9,23.7,110,161,516,OFF,1
15:13:09,402,61.9,23.7,110,164,512,OFF,1
15:13:10,403,61.9,23.7,110,162,517,OFF,1
15:13:11,404,61.8,23.7,111,161,524,OFF,1
15:13:12,405,61.8,23.7,110,162,525,OFF,1
15:13:13,406,61.8,23.7,111,158,532,OFF,1
15:13:14,407,61.8,23.7,111,161,532,OFF,1
15:13:15,408,61.9,23.7,111,159,529,OFF,1
15:13:16,409,61.9,23.7,111,158,539,OFF,1
15:13:17,410,61.9,23.7,111,160,538,OFF,1
15:13:18,411,61.9,23.7,111,162,539,OFF,1
15:13:19,412,62.1,23.7,111,155,536,OFF,1
15:13:20,413,62.1,23.7,111,159,521,OFF,1
15:13:21,414,62.2,23.7,111,160,522,OFF,1
15:13:22,415,62.2,23.7,111,155,519,OFF,1
15:13:23,416,62.2,23.7,111,159,511,OFF,1
15:13:24,417,62.2,23.7,111,157,519,OFF,1
15:13:25,418,62.1,23.7,111,158,516,OFF,1
15:13:26,419,62.1,23.7,111,156,516,OFF,1
15:13:27,420,62,23.7,111,155,503,OFF,1
15:13:28,421,62,23.7,111,154,509,OFF,1
15:13:29,422,62,23.7,110,154,508,OFF,1
15:13:30,423,62,23.7,111,153,505,OFF,1
15:13:31,424,61.9,23.7,111,148,498,OFF,1
15:13:32,425,61.9,23.7,110,151,499,OFF,1
15:13:33,426,61.9,23.7,110,156,509,OFF,1
15:13:34,427,61.9,23.7,110,154,501,OFF,1
15:13:35,428,61.9,23.7,110,154,506,OFF,1
15:13:36,429,61.9,23.7,110,149,501,OFF,1
15:13:37,430,61.9,23.7,111,154,505,OFF,1
15:13:38,431,61.9,23.7,111,151,506,OFF,1
15:13:39,432,61.9,23.7,110,149,502,OFF,1
15:13:40,433,61.9,23.7,110,148,516,OFF,1
15:13:41,434,61.9,23.7,110,153,511,OFF,1
15:13:42,435,61.9,23.7,110,155,514,OFF,1
15:13:43,436,61.9,23.7,111,152,518,OFF,1
15:13:44,437,61.9,23.7,110,158,519,OFF,1
15:13:45,438,61.9,23.7,110,162,516,OFF,1
15:13:46,439,61.9,23.7,110,159,511,OFF,1
15:13:47,440,61.9,23.7,110,156,511,OFF,1
15:13:48,441,61.9,23.7,110,157,511,OFF,1
15:13:49,442,61.9,23.7,110,155,508,OFF,1
15:13:50,443,61.9,23.7,110,157,516,OFF,1
15:13:51,444,61.9,23.7,110,153,513,OFF,1
15:13:52,445,61.9,23.7,110,157,508,OFF,1
15:13:53,446,61.9,23.7,110,156,512,OFF,1
15:13:54,447,61.9,23.7,110,160,510,OFF,1
15:13:55,448,61.9,23.7,110,159,517,OFF,1
15:13:56,449,61.9,23.7,111,161,520,OFF,1
15:13:57,450,61.9,23.7,110,155,520,OFF,1
